ListingKey,CreditGrade,Term,LoanStatus,BorrowerAPR,BorrowerRate,ProsperRating,BorrowerState,EmploymentStatus,IsBorrowerHomeowner,OpenCreditLines,TotalCreditLinespast7years,DebtToIncomeRatio,IncomeRange,ListingCategory,CreditRating
3E2436015943361008AABAE,,60,Past Due (1-15 days),0.28848,0.2624,E,TN,Employed,True,13.0,31.0,0.1,"$100,000+",Medical/Dental,E
35EA3595490363219ECC38E,,36,Past Due (1-15 days),0.19144,0.155,B,MO,Employed,True,6.0,11.0,0.29,"$1-24,999",Debt Consolidation,B
ABE63533087628714F19A10,,12,Past Due (16-30 days),0.3584,0.2576,E,ID,Full-time,False,5.0,35.0,0.21,"$25,000-49,999",Auto,E
A6AD358388571919124EF35,,36,Past Due (61-90 days),0.29537,0.2566,D,DC,Employed,False,25.0,43.0,0.37,"$100,000+",Debt Consolidation,D
248335805181910881E38B7,,36,Past Due (31-60 days),0.21025,0.1734,C,CA,Employed,False,15.0,26.0,0.44,"$50,000-74,999",Debt Consolidation,C
24A735567157830485C9919,,36,Past Due (16-30 days),0.31012,0.271,E,MO,Employed,False,2.0,7.0,0.26,"$25,000-49,999",Auto,E
703335898844514531E0940,,36,Past Due (1-15 days),0.33973000000000003,0.2999,HR,CA,Employed,False,4.0,7.0,0.22,"$1-24,999",Debt Consolidation,HR
42E735978226243317539C1,,60,Past Due (1-15 days),0.21832,0.19399999999999998,C,FL,Self-employed,False,14.0,48.0,,"$50,000-74,999",Medical/Dental,C
EF9735809259115512680F3,,60,Past Due (91-120 days),0.29341,0.2672,D,CT,Employed,False,7.0,15.0,0.13,"$25,000-49,999",Debt Consolidation,D
4F573587665343589DD5917,,36,Past Due (61-90 days),0.17601,0.1399,B,TX,Employed,True,13.0,27.0,0.35,"$50,000-74,999",Business,NC
962535506064559120F232F,,36,Past Due (1-15 days),0.24758,0.2099,C,FL,Other,False,4.0,37.0,0.27,"$25,000-49,999",Large Purchases,C
437335465187701312C2C0B,,60,Past Due (61-90 days),0.31375,0.287,D,NJ,Not employed,True,9.0,50.0,,Not employed,Business,D
CF1C356444360259337BECE,,36,Past Due (91-120 days),0.26528,0.2272,D,GA,Employed,False,8.0,21.0,0.31,"$50,000-74,999",Debt Consolidation,D
5BCA3543025716854367FC3,,36,Past Due (1-15 days),0.26681,0.2287,D,MI,Employed,False,9.0,56.0,0.36,"$25,000-49,999",Taxes,D
E4E6358344261291631B267,,36,Past Due (91-120 days),0.09837,0.0849,AA,MN,Employed,False,15.0,49.0,0.19,"$75,000-99,999",Debt Consolidation,AA
44533574485000515999B64,,60,Past Due (1-15 days),0.26877,0.2432,D,PA,Other,False,5.0,40.0,0.32,"$1-24,999",Debt Consolidation,D
44A23581957992975E1A6B2,,60,Past Due (91-120 days),0.32393,0.2969,E,AR,Employed,False,10.0,31.0,0.48,"$25,000-49,999",Debt Consolidation,E
E73E34909289913520A0D3B,,36,Past Due (1-15 days),0.38058,0.3435,E,NY,Employed,False,10.0,24.0,0.08,"$50,000-74,999",Other,E
B8C835471255771022C7F8C,,36,Past Due (1-15 days),0.22742,0.1902,C,UT,Employed,False,3.0,15.0,,"$50,000-74,999",Debt Consolidation,C
506E3584174538753788BD4,,36,Past Due (61-90 days),0.19645,0.1599,B,TX,Employed,False,14.0,23.0,0.11,"$75,000-99,999",Debt Consolidation,B
DEB93525505624189E3C947,,36,Past Due (1-15 days),0.27467,0.2399,D,CT,Employed,True,7.0,31.0,0.3,"$75,000-99,999",Debt Consolidation,D
3DEE3552197424172C4B058,,36,Past Due (16-30 days),0.33973000000000003,0.2999,E,NJ,Employed,True,7.0,33.0,0.16,"$50,000-74,999",Medical/Dental,E
46AE3544518080920496DB9,,60,Past Due (1-15 days),0.31375,0.287,D,FL,Self-employed,False,3.0,7.0,,"$25,000-49,999",Business,D
98503521352211993EFB900,,36,Past Due (61-90 days),0.34621,0.3099,E,OK,Full-time,False,6.0,18.0,0.57,"$25,000-49,999",Home Improvement,E
697635701701290956226B4,,36,Past Due (16-30 days),0.31032,0.2712,E,CA,Employed,False,9.0,27.0,0.12,"$75,000-99,999",Debt Consolidation,E
699A35802005167589ACCC3,,36,Past Due (31-60 days),0.30285,0.2639,E,MI,Employed,False,12.0,68.0,0.17,"$75,000-99,999",Debt Consolidation,E
A2083585060301652B92C59,,60,Past Due (1-15 days),0.22283000000000006,0.1984,C,AZ,Employed,True,13.0,36.0,0.48,"$25,000-49,999",Debt Consolidation,C
D1C7353678014930310D941,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,CA,Employed,False,4.0,22.0,0.14,"$25,000-49,999",Household Expenses,HR
B9A235524723132533868EB,,60,Past Due (61-90 days),0.27462,0.2489,C,MS,Employed,True,5.0,25.0,0.06,"$50,000-74,999",Other,C
436A35757635230015C24D6,,60,Past Due (16-30 days),0.32393,0.2969,E,CA,Employed,False,19.0,52.0,0.4,"$100,000+",Wedding Loans,E
FF1A3566115086322487007,,36,Past Due (1-15 days),0.23939,0.2019,C,TN,Employed,False,2.0,19.0,0.13,"$25,000-49,999",Debt Consolidation,C
692A35193151868988E8873,,36,Past Due (31-60 days),0.124,0.1029,A,FL,Employed,True,9.0,30.0,0.08,"$100,000+",Debt Consolidation,A
6F543567035977108FE0355,,36,Past Due (91-120 days),0.35356,0.3134,HR,FL,Other,False,13.0,27.0,1.25,"$1-24,999",Debt Consolidation,HR
B7F435909855628095421D8,,60,Past Due (1-15 days),0.19323,0.1695,C,WA,Self-employed,True,14.0,33.0,,"$100,000+",Debt Consolidation,C
EEEB351719044476936E4CC,,36,Past Due (1-15 days),0.34621,0.3099,E,GA,Employed,True,7.0,47.0,0.14,"$75,000-99,999",Auto,E
43BA3557755665507689511,,60,Past Due (16-30 days),0.15936,0.1364,A,TX,Employed,True,14.0,33.0,0.35,"$100,000+",Debt Consolidation,A
95B5353709877618284BA98,,60,Past Due (1-15 days),0.27246,0.2468,C,AR,Employed,True,14.0,44.0,0.34,"$50,000-74,999",Debt Consolidation,C
F35A35411230681529AC510,,36,Past Due (61-90 days),0.22456,0.1874,C,MI,Self-employed,True,21.0,55.0,,"$50,000-74,999",Business,C
442A35212661105656713B8,,60,Past Due (1-15 days),0.14657,0.1329,A,TN,Full-time,False,21.0,44.0,0.48,"$25,000-49,999",Home Improvement,A
DAA5354486898731645DAE1,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,OH,Employed,True,12.0,36.0,0.19,"$50,000-74,999",Taxes,HR
DAC13560716757643281C3A,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,GA,Employed,False,5.0,36.0,0.25,"$50,000-74,999",Vacation,HR
ACBC35263166153869982F5,,36,Past Due (1-15 days),0.30532,0.2699,D,IL,Employed,False,2.0,6.0,0.2,"$25,000-49,999",Debt Consolidation,D
453D35636125636399F1ADA,,36,Past Due (1-15 days),0.24758,0.2099,C,MI,Employed,False,8.0,30.0,0.3,"$50,000-74,999",Debt Consolidation,C
45653531456500483D5E9A1,,36,Past Due (91-120 days),0.20199999999999999,0.1799,B,MI,Employed,True,4.0,17.0,0.2,"$25,000-49,999",Debt Consolidation,B
22DF3591685768083332DB9,,36,Past Due (61-90 days),0.35356,0.3134,HR,UT,Employed,False,7.0,11.0,0.15,"$25,000-49,999",Debt Consolidation,HR
530135690923510408AFC43,,36,Past Due (1-15 days),0.27285,0.2346,D,NE,Other,True,8.0,19.0,0.45,"$25,000-49,999",Household Expenses,D
B574357861580803508089F,,60,Past Due (91-120 days),0.20081,0.1769,B,CA,Employed,True,9.0,32.0,0.2,"$75,000-99,999",Debt Consolidation,B
D5163568777271668A14773,,60,Past Due (1-15 days),0.26128,0.2359,C,OH,Employed,False,11.0,44.0,0.35,"$50,000-74,999",Debt Consolidation,C
DD9E3577733746812A18068,,36,Past Due (1-15 days),0.25371,0.2159,C,CA,Employed,False,7.0,15.0,0.19,"$25,000-49,999",Debt Consolidation,C
6A4D35722589290137964B2,,60,Past Due (31-60 days),0.28386,0.2579,D,NJ,Employed,True,4.0,13.0,0.15,"$50,000-74,999",Medical/Dental,D
47963592608804074FCFEB9,,36,Past Due (1-15 days),0.14409,0.1159,A,PA,Employed,True,9.0,22.0,0.26,"$50,000-74,999",Medical/Dental,A
F17935295273506438E6C5E,,36,Past Due (1-15 days),0.35244000000000003,0.316,E,KY,Employed,False,7.0,54.0,0.17,"$50,000-74,999",Debt Consolidation,E
66B93546734928608DFD42A,,36,Past Due (61-90 days),0.35796999999999995,0.3177,HR,VA,Employed,True,1.0,25.0,0.02,"$50,000-74,999",Household Expenses,HR
AE373595275384120AD1AEF,,36,Past Due (31-60 days),0.32446,0.285,E,CT,Employed,True,7.0,23.0,0.16,"$75,000-99,999",Other,E
ADE43570860814488DA84FE,,60,Past Due (31-60 days),0.23872,0.2139,C,LA,Employed,True,11.0,48.0,0.21,"$75,000-99,999",Debt Consolidation,C
60883589165738898739F0A,,60,Past Due (1-15 days),0.26877,0.2432,D,WA,Employed,False,10.0,27.0,0.27,"$75,000-99,999",Debt Consolidation,D
6002359383762890779FDDC,,36,Past Due (1-15 days),0.30899,0.2699,E,TX,Employed,False,5.0,8.0,0.34,"$25,000-49,999",Business,E
F1BC3533211857602846A60,,36,Past Due (1-15 days),0.18986,0.1609,B,PA,Self-employed,False,3.0,12.0,,"$75,000-99,999",Debt Consolidation,B
3B803507099833703936676,,36,Past Due (1-15 days),0.21342,0.1799,C,MI,Full-time,True,7.0,74.0,0.11,"$100,000+",Business,C
40073530521276686EBAE0A,,36,Past Due (91-120 days),0.29254,0.2574,D,NC,Full-time,False,5.0,32.0,0.2,"$25,000-49,999",Other,D
B68335391866314829DF502,,36,Past Due (31-60 days),0.24246,0.2049,C,WI,Employed,False,3.0,21.0,0.04,"$50,000-74,999",Motorcycle,C
F1DD35588691111840F61DB,,36,Past Due (31-60 days),0.32538,0.2859,E,FL,Employed,True,9.0,32.0,0.14,"$100,000+",Debt Consolidation,E
820C3572684179024ECFE30,,36,Past Due (31-60 days),0.31032,0.2712,E,AR,Other,False,8.0,19.0,0.15,"$25,000-49,999",Medical/Dental,E
C0693498873141244FAD0CC,,36,Past Due (91-120 days),0.31053000000000003,0.275,D,CA,Employed,False,2.0,2.0,,"$25,000-49,999",Business,D
44C43592374652968AE33B7,,36,Past Due (61-90 days),0.35356,0.3134,HR,GA,Employed,False,8.0,17.0,0.27,"$100,000+",Business,HR
44CE35420047909369197B6,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,NJ,Employed,True,6.0,32.0,0.1,"$75,000-99,999",Home Improvement,HR
9E6736021103246693CB7C2,,36,Past Due (1-15 days),0.27776,0.2394,D,VA,Self-employed,True,15.0,17.0,,"$50,000-74,999",Debt Consolidation,D
5E6335523735578878E801A,,60,Past Due (1-15 days),0.30111,0.2747,D,CA,Not employed,True,9.0,23.0,,Not employed,Home Improvement,D
5E6E35530211860191ADB29,,36,Past Due (91-120 days),0.33051,0.2909,E,MD,Employed,False,16.0,27.0,0.18,"$50,000-74,999",Not Available,E
AC7F3567037192613B73B2C,,36,Past Due (16-30 days),0.2878,0.2492,D,MI,Employed,False,14.0,59.0,0.26,"$75,000-99,999",Wedding Loans,D
40A53581839867891735F5B,,36,Past Due (1-15 days),0.2878,0.2492,D,CA,Other,False,2.0,17.0,0.08,"$50,000-74,999",Medical/Dental,D
71E735627535903308FBF8F,,60,Past Due (61-90 days),0.14494,0.1223,A,CA,Employed,False,12.0,20.0,0.53,"$25,000-49,999",Other,A
BEB63561344574399054522,,60,Past Due (16-30 days),0.23277,0.2081,C,CA,Employed,True,8.0,28.0,0.15,"$50,000-74,999",Debt Consolidation,C
48DA3555230549473ECE2AF,,36,Past Due (1-15 days),0.32333,0.2839,E,ID,Employed,False,11.0,24.0,0.51,"$25,000-49,999",Debt Consolidation,E
535C3522816652867224E46,,36,Past Due (61-90 days),0.22362,0.1899,C,FL,Employed,True,14.0,35.0,0.2,"$50,000-74,999",Debt Consolidation,C
5371357563737917824DF93,,60,Past Due (31-60 days),0.22283000000000006,0.1984,C,TX,Self-employed,False,17.0,25.0,,"$50,000-74,999",Business,C
9F5D3558604897259E1C547,,36,Past Due (1-15 days),0.32333,0.2839,E,FL,Employed,False,1.0,19.0,0.09,"$25,000-49,999",Medical/Dental,E
BF683577168275885FF3CEB,,60,Past Due (1-15 days),0.17522,0.1519,B,UT,Employed,False,6.0,35.0,0.1,"$100,000+",Debt Consolidation,B
ED433529288380083A98FD0,,36,Past Due (1-15 days),0.25486,0.2205,C,VA,Full-time,True,13.0,34.0,0.36,"$25,000-49,999",Other,C
ADB6356511268042071AE28,,60,Past Due (16-30 days),0.34408,0.3165,E,MO,Employed,True,7.0,29.0,0.07,"$75,000-99,999",Home Improvement,E
3C61350953559658324C0E2,,36,Past Due (31-60 days),0.10993,0.08900000000000001,A,NC,Employed,True,3.0,15.0,0.08,"$100,000+",Business,A
69FF3532960329171E8CBD8,,36,Past Due (61-90 days),0.25494,0.2171,C,IN,Part-time,True,6.0,34.0,0.27,"$25,000-49,999",Home Improvement,C
740835332706930386D3E7D,,36,Past Due (91-120 days),0.2924,0.2537,D,MN,Self-employed,False,3.0,12.0,,"$1-24,999",Business,D
E2FE3592995830796375512,,36,Past Due (31-60 days),0.24614,0.2085,D,CT,Employed,False,17.0,24.0,0.13,"$100,000+",Business,D
A8C53581727270442937C87,,36,Past Due (16-30 days),0.35356,0.3134,HR,NY,Employed,False,14.0,32.0,0.54,"$75,000-99,999",Home Improvement,HR
F4F23543523798285D461CC,,60,Past Due (16-30 days),0.27462,0.2489,C,CT,Employed,True,5.0,27.0,0.11,"$50,000-74,999",Household Expenses,C
4C2735586268891090AEA01,,60,Past Due (31-60 days),0.27462,0.2489,D,GA,Self-employed,False,11.0,16.0,,"$25,000-49,999",Business,D
C8BD3592664316981C87D1C,,36,Past Due (61-90 days),0.26917,0.231,D,MN,Employed,False,7.0,8.0,0.29,"$1-24,999",Debt Consolidation,D
B766355990053767227AA31,,60,Past Due (31-60 days),0.14340999999999998,0.1208,AA,VA,Employed,True,9.0,21.0,0.23,"$100,000+",Debt Consolidation,AA
B7713593047137555F7304B,,36,Past Due (1-15 days),0.17601,0.1399,B,CA,Employed,True,5.0,10.0,0.19,"$25,000-49,999",Debt Consolidation,B
D8A43517947487982BEA873,,60,Past Due (1-15 days),0.32958000000000004,0.3049,D,NY,Employed,False,12.0,39.0,0.29,"$75,000-99,999",Debt Consolidation,D
AEA83563311870940567030,,36,Past Due (1-15 days),0.32538,0.2859,E,FL,Employed,False,5.0,11.0,0.14,"$25,000-49,999",Debt Consolidation,E
5471353506110539735B45B,,36,Past Due (1-15 days),0.18478,0.1559,B,CA,Employed,True,15.0,29.0,0.19,"$50,000-74,999",Other,B
867A358064846008334AAC6,,36,Past Due (31-60 days),0.31032,0.2712,E,AR,Employed,True,14.0,42.0,0.54,"$1-24,999",Debt Consolidation,E
ADED35674805979777941F4,,12,Past Due (31-60 days),0.23065,0.1528,C,IN,Employed,True,12.0,29.0,0.42,"$100,000+",Business,C
8B19359353498031902A2F0,,36,Past Due (61-90 days),0.28544,0.2469,D,CA,Employed,True,14.0,42.0,0.15,"$50,000-74,999",Large Purchases,D
8B3235689157878264946E3,,36,Past Due (1-15 days),0.27285,0.2346,D,NJ,Other,False,10.0,16.0,,"$25,000-49,999",Debt Consolidation,D
4540352714695468157F09D,,36,Past Due (1-15 days),0.30532,0.2699,D,MD,Employed,True,15.0,36.0,0.26,"$75,000-99,999",Home Improvement,D
5E7835785327466802FFA5C,,36,Past Due (31-60 days),0.28032,0.2419,D,MI,Employed,True,6.0,36.0,0.06,"$25,000-49,999",Household Expenses,D
AB7235706065270167E944D,,36,Past Due (91-120 days),0.28032,0.2419,D,IN,Employed,True,6.0,36.0,0.28,"$25,000-49,999",Debt Consolidation,D
F52D3575691929844FA20CF,,60,Past Due (1-15 days),0.3304,0.3032,E,NY,Employed,False,15.0,43.0,0.35,"$75,000-99,999",Debt Consolidation,E
6AD13588491939933E6CA09,,60,Past Due (31-60 days),0.3304,0.3032,E,NJ,Employed,False,12.0,18.0,0.32,"$50,000-74,999",Wedding Loans,E
78B3356612627309123C548,,36,Past Due (16-30 days),0.29537,0.2566,D,FL,Employed,False,17.0,31.0,0.46,"$1-24,999",Business,D
A9B735946982052827B6DB3,,36,Past Due (31-60 days),0.22415,0.187,C,FL,Other,False,10.0,15.0,0.19,"$25,000-49,999",Debt Consolidation,C
879335817697136435A9FCC,,36,Past Due (91-120 days),0.20462,0.1679,B,NY,Employed,False,5.0,13.0,0.21,"$75,000-99,999",Home Improvement,B
A52935939880506474563EE,,36,Past Due (1-15 days),0.20984,0.17300000000000001,C,CO,Self-employed,True,12.0,24.0,,"$50,000-74,999",Business,C
86BF3563465790783E4377B,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,NC,Employed,True,8.0,12.0,0.27,"$50,000-74,999",Debt Consolidation,HR
A61E3561929533288CB2267,,60,Past Due (31-60 days),0.14494,0.1223,A,LA,Employed,True,2.0,32.0,0.11,"$50,000-74,999",Home Improvement,A
82D23546520262144191AAF,,36,Past Due (1-15 days),0.33553,0.2958,E,WA,Employed,False,2.0,8.0,0.16,"$25,000-49,999",Other,E
A5EC35840139652883ACFBD,,36,Past Due (1-15 days),0.22354,0.1864,C,FL,Employed,False,5.0,16.0,0.17,"$25,000-49,999",Auto,C
815A3582871842873B2A6D8,,36,Past Due (1-15 days),0.09333,0.0799,AA,WA,Employed,True,10.0,33.0,0.23,"$75,000-99,999",Business,AA
B23C3584622829310F129A4,,36,Past Due (31-60 days),0.20053,0.1639,B,NY,Employed,False,8.0,10.0,0.28,"$100,000+",Debt Consolidation,B
C44D355038270369325989A,,36,Past Due (91-120 days),0.19921,0.1626,B,NY,Employed,False,4.0,12.0,0.12,"$75,000-99,999",Home Improvement,B
25733586798723737A17AB7,,36,Past Due (1-15 days),0.24758,0.2099,C,MI,Employed,True,14.0,31.0,0.47,"$50,000-74,999",Debt Consolidation,C
5D74359226607394377605A,,36,Past Due (1-15 days),0.28544,0.2469,D,CA,Employed,False,11.0,78.0,0.16,"$50,000-74,999",Debt Consolidation,D
8D493578707536433E86CCC,,60,Past Due (61-90 days),0.27637,0.2506,D,NY,Employed,False,16.0,23.0,0.45,"$25,000-49,999",Debt Consolidation,D
26AF35104449488332548D3,,36,Past Due (1-15 days),0.10993,0.08900000000000001,A,LA,Employed,False,5.0,17.0,0.16,"$50,000-74,999",Debt Consolidation,A
67DB359127010179626576C,,60,Past Due (1-15 days),0.28078000000000003,0.2549,E,CA,Employed,False,16.0,36.0,0.31,"$50,000-74,999",Debt Consolidation,E
4A693566729097716A4D997,,60,Past Due (1-15 days),0.30933,0.2827,D,HI,Employed,False,7.0,25.0,0.28,"$50,000-74,999",Debt Consolidation,D
8E093561843100511EF1E0C,,60,Past Due (61-90 days),0.23277,0.2081,C,IL,Employed,True,7.0,25.0,,"$50,000-74,999",Business,C
8E3736007112919830F9491,,36,Past Due (1-15 days),0.0903,0.0769,AA,NY,Employed,False,13.0,37.0,0.15,"$75,000-99,999",Debt Consolidation,AA
4F1135741219919797B1A03,,12,Past Due (1-15 days),0.27181,0.1932,D,KS,Employed,True,5.0,32.0,0.42,"$25,000-49,999",Other,D
61E63548844008697B53019,,60,Past Due (1-15 days),0.24702,0.222,C,NJ,Employed,True,6.0,24.0,0.26,"$50,000-74,999",Debt Consolidation,C
6C7D35071217847198AE460,,60,Past Due (16-30 days),0.18915,0.1749,B,VA,Employed,False,17.0,46.0,0.18,"$100,000+",Business,B
A7053542982102941BC7D11,,60,Past Due (31-60 days),0.27246,0.2468,C,MN,Employed,False,14.0,28.0,0.42,"$25,000-49,999",Taxes,C
6FCC355534361682307990E,,60,Past Due (91-120 days),0.17184000000000002,0.1486,A,NC,Employed,False,12.0,32.0,0.3,"$50,000-74,999",Debt Consolidation,A
F7D835288392892900CD638,,36,Past Due (31-60 days),0.35643,0.3199,HR,CA,Employed,False,1.0,2.0,0.09,"$25,000-49,999",Other,HR
F7FD356596940813194EA28,,36,Past Due (16-30 days),0.23939,0.2019,C,NC,Employed,False,2.0,6.0,0.05,"$25,000-49,999",Other,C
26E43551541347883005BB4,,60,Past Due (16-30 days),0.27462,0.2489,C,AL,Employed,True,6.0,20.0,0.2,"$50,000-74,999",Debt Consolidation,C
623E3580228900038734523,,36,Past Due (31-60 days),0.26528,0.2272,D,VA,Employed,False,6.0,13.0,0.08,"$50,000-74,999",Debt Consolidation,D
600A358820896770436665D,,36,Past Due (1-15 days),0.25371,0.2159,C,FL,Self-employed,False,8.0,26.0,,"$75,000-99,999",Debt Consolidation,C
997E35530352014870422ED,,36,Past Due (16-30 days),0.28851,0.2499,D,TX,Employed,False,2.0,43.0,0.07,"$75,000-99,999",Debt Consolidation,D
710635296492819282F5167,,36,Past Due (1-15 days),0.35132,0.3149,E,FL,Employed,True,6.0,22.0,0.32,"$50,000-74,999",Business,E
5652355319571581289222B,,36,Past Due (1-15 days),0.08829,0.0749,AA,CA,Employed,True,4.0,26.0,0.09,"$100,000+",Home Improvement,AA
EA5F35430704811036BFD4A,,36,Past Due (1-15 days),0.17359000000000002,0.1449,B,OR,Other,False,1.0,13.0,0.06,"$1-24,999",Household Expenses,B
BD2135607008791434AA8A4,,60,Past Due (16-30 days),0.2816,0.2557,D,GA,Employed,True,10.0,55.0,0.32,"$25,000-49,999",Medical/Dental,D
29C53572573518286558985,,60,Past Due (1-15 days),0.28386,0.2579,D,MD,Employed,True,6.0,11.0,0.14,"$75,000-99,999",Home Improvement,D
29C93594281526609BD5222,,36,Past Due (16-30 days),0.18479,0.1485,B,NY,Employed,False,12.0,24.0,0.23,"$100,000+",Other,B
ADB835878110911925A053C,,36,Past Due (31-60 days),0.20462,0.1679,B,NE,Employed,True,9.0,25.0,0.17,"$50,000-74,999",Debt Consolidation,B
4B8835888195981161EC485,,36,Past Due (16-30 days),0.33973000000000003,0.2999,HR,TX,Employed,True,9.0,31.0,0.25,"$50,000-74,999",Debt Consolidation,HR
278E3535546721643ED115C,,36,Past Due (91-120 days),0.29394000000000003,0.2552,D,MO,Employed,False,16.0,60.0,0.52,"$100,000+",Debt Consolidation,D
27983546774310409D2319E,,36,Past Due (1-15 days),0.33553,0.2958,E,NY,Employed,False,25.0,47.0,0.29,"$50,000-74,999",Debt Consolidation,E
C05D3508495508995945D43,,36,Past Due (16-30 days),0.06327,0.0599,AA,VA,Employed,False,12.0,25.0,0.19,"$100,000+",Debt Consolidation,AA
E2713565455984641774EEC,,60,Past Due (61-90 days),0.26528,0.2398,C,NC,Employed,False,5.0,19.0,0.18,"$25,000-49,999",Debt Consolidation,C
70A53571909987471A34CAB,,36,Past Due (16-30 days),0.09333,0.0799,AA,GA,Employed,True,16.0,32.0,0.22,"$100,000+",Debt Consolidation,AA
B5103514576977507C12A9F,,36,Past Due (16-30 days),0.32576,0.2899,E,CA,Full-time,True,16.0,53.0,0.23,"$100,000+",Debt Consolidation,E
E2A6357775416788715ACDC,,36,Past Due (31-60 days),0.20053,0.1639,B,MA,Employed,False,7.0,8.0,0.22,"$50,000-74,999",Debt Consolidation,B
C74B3590604660663260331,,36,Past Due (1-15 days),0.20268,0.166,C,CA,Employed,True,6.0,35.0,0.14,"$50,000-74,999",Debt Consolidation,C
FDDE3552727961775547F9C,,36,Past Due (91-120 days),0.33553,0.2958,E,KS,Employed,False,3.0,30.0,0.15,"$50,000-74,999",Debt Consolidation,E
58C13597150394236234D45,,60,Past Due (31-60 days),0.15844,0.1355,B,NC,Employed,True,11.0,29.0,0.32,"$75,000-99,999",Debt Consolidation,B
71B135705163059667E11B3,,36,Past Due (1-15 days),0.23939,0.2019,C,CA,Employed,False,2.0,28.0,,"$25,000-49,999",Debt Consolidation,C
71BE3583680934799C23F08,,60,Past Due (31-60 days),0.15629,0.1334,A,LA,Employed,True,10.0,19.0,0.18,"$100,000+",Debt Consolidation,A
809F3575050860649FE2751,,36,Past Due (61-90 days),0.25013,0.2124,C,IL,Self-employed,False,18.0,37.0,,"$75,000-99,999",Taxes,C
F8FA3540608435716370D80,,60,Past Due (61-90 days),0.25451,0.2293,C,DC,Employed,True,4.0,26.0,0.11,"$75,000-99,999",Debt Consolidation,C
FB873547912690785D7CF63,,36,Past Due (91-120 days),0.28851,0.2499,D,NY,Employed,True,19.0,38.0,0.14,"$75,000-99,999",Home Improvement,D
B61735766504710599B330D,,60,Past Due (16-30 days),0.19364,0.1699,B,CA,Employed,True,8.0,14.0,0.2,"$25,000-49,999",Debt Consolidation,B
63C33541952934636DDCD7B,,36,Past Due (1-15 days),0.17359000000000002,0.1449,B,WA,Employed,True,6.0,9.0,0.13,"$100,000+",Other,B
E2E835644655568615E9D86,,36,Past Due (61-90 days),0.35796999999999995,0.3177,HR,TN,Employed,False,3.0,14.0,0.09,"$50,000-74,999",Debt Consolidation,HR
27D8356565149160299E73E,,36,Past Due (91-120 days),0.20462,0.1679,B,MI,Employed,False,7.0,10.0,0.22,"$50,000-74,999",Debt Consolidation,B
B74335899801241665AE61F,,36,Past Due (1-15 days),0.26917,0.231,D,NY,Employed,False,6.0,15.0,0.21,"$50,000-74,999",Business,D
97DB35529878216485BD56C,,60,Past Due (1-15 days),0.27462,0.2489,C,FL,Employed,True,11.0,35.0,0.18,"$75,000-99,999",Debt Consolidation,C
264C3510729169040C9F9B8,,36,Past Due (1-15 days),0.2951,0.2599,D,CA,Employed,False,8.0,18.0,0.15,"$100,000+",Home Improvement,D
610D35629148146352A2ECB,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,NY,Other,False,3.0,5.0,0.14,"$1-24,999",Medical/Dental,HR
980A3528903202421616F57,,36,Past Due (1-15 days),0.2951,0.2599,D,FL,Not employed,False,6.0,33.0,,Not employed,Other,D
2A4C3588127468127C881D3,,60,Past Due (91-120 days),0.15629,0.1334,A,GA,Employed,True,11.0,25.0,0.46,"$25,000-49,999",Other,A
84643598031027992899208,,36,Past Due (1-15 days),0.19501,0.1585,C,NY,Employed,False,15.0,33.0,0.24,"$50,000-74,999",Large Purchases,C
E6C53588546770193E26E24,,60,Past Due (1-15 days),0.29998,0.2736,D,NC,Employed,False,6.0,8.0,0.25,"$25,000-49,999",Medical/Dental,D
85DD35771914359666E39A3,,36,Past Due (91-120 days),0.15324000000000002,0.1249,A,CA,Employed,False,11.0,16.0,0.21,"$75,000-99,999",Debt Consolidation,A
FE3835787099002956B17EF,,36,Past Due (31-60 days),0.21434,0.1774,C,MA,Self-employed,False,7.0,19.0,,"$25,000-49,999",Debt Consolidation,C
27F63571067148971C018A7,,60,Past Due (31-60 days),0.23872,0.2139,C,OH,Employed,False,5.0,40.0,0.07,"$100,000+",Household Expenses,C
91F4354571445999168CBEB,,60,Past Due (1-15 days),0.28704,0.261,D,NC,Employed,False,17.0,49.0,0.58,"$25,000-49,999",Home Improvement,D
2815357871960959542685C,,36,Past Due (91-120 days),0.35356,0.3134,HR,OH,Employed,True,29.0,53.0,0.55,"$25,000-49,999",Debt Consolidation,HR
A1C63509222708683B5436C,,36,Past Due (1-15 days),0.25424,0.2199,D,NV,Employed,False,11.0,23.0,,"$75,000-99,999",Debt Consolidation,D
921D359798825749627CE0B,,36,Past Due (31-60 days),0.19859,0.162,C,CA,Employed,False,4.0,27.0,0.21,"$75,000-99,999",Wedding Loans,C
76EF3590342474574A013CC,,36,Past Due (1-15 days),0.18479,0.1485,B,NY,Other,False,11.0,17.0,0.44,"$25,000-49,999",Debt Consolidation,B
A1D935577425714520F5419,,60,Past Due (91-120 days),0.26887,0.2433,C,IN,Employed,True,10.0,30.0,0.16,"$50,000-74,999",Debt Consolidation,C
